run_id,degree,sum_prob,deg_count
20260427_202803_095325,67,0.0022475315552145216,3
20260427_202803_095325,133,0.004012657894777566,1
20260427_202803_095325,146,0.003909768985625904,1
20260427_202803_095325,66,0.0011099287150452457,1
20260427_202803_095325,50,0.0037647777501239937,5
20260427_202803_095325,169,0.006147539736983435,1
20260427_202803_095325,162,0.003883863276010588,1
20260427_202803_095325,79,0.002871008615266021,2
20260427_202803_095325,211,0.006334489870834894,1
20260427_202803_095325,68,0.0015727918414528783,1
20260427_202803_095325,82,0.0030746052908281578,2
20260427_202803_095325,41,0.0026908968993152585,5
20260427_202803_095325,53,0.002397242096912005,3
20260427_202803_095325,71,0.0011776649655974207,1
20260427_202803_095325,51,0.0025919986949878328,3
20260427_202803_095325,76,0.001936129737632249,1
20260427_202803_095325,64,0.0027403004745874685,2
20260427_202803_095325,144,0.004152937434320493,1
20260427_202803_095325,97,0.0026648973656905237,1
20260427_202803_095325,90,0.0016864559786105165,1
20260427_202803_095325,46,0.0015263240063895529,3
20260427_202803_095325,36,0.003616624246562755,7
20260427_202803_095325,118,0.0029735055581183337,1
20260427_202803_095325,148,0.003065249246576782,1
20260427_202803_095325,98,0.0019892054912206323,1
20260427_202803_095325,84,0.0019995570683314138,1
20260427_202803_095325,70,0.0017785417913372265,1
20260427_202803_095325,1,9.680337457219433e-05,39
20260427_202818_386105,7,0.009596753406579875,347
20260427_202818_386105,6,0.008332413626907221,368
20260427_202818_386105,348,0.014581319142216304,1
20260427_202818_386105,44,0.005665609019438331,9
20260427_202818_386105,11,0.009557614616059645,162
20260427_202818_386105,15,0.00787543355177954,74
20260427_202818_386105,201,0.013291618839036717,2
20260427_202818_386105,18,0.009355260894505274,61
20260427_202818_386105,137,0.0046104346115621265,1
20260427_202818_386105,14,0.008316434165634915,95
20260427_202818_386105,82,0.00930329932773797,5
20260427_202818_386105,933,0.07005880918218853,1
20260427_202818_386105,10,0.009960189988632651,199
20260427_202818_386105,574,0.03359127721178886,1
20260427_202818_386105,110,0.007051135717676692,3
20260427_202818_386105,79,0.007362203574108557,4
20260427_202818_386105,51,0.002640210295679403,3
20260427_202818_386105,17,0.008397617297050707,71
20260427_202818_386105,146,0.014326759883261942,3
20260427_202818_386105,42,0.007938208320932286,13
20260427_202818_386105,72,0.0029857351156626455,2
20260427_202818_386105,43,0.0029191136027119113,5
20260427_202818_386105,127,0.006486916625525039,2
20260427_202818_386105,9,0.010998687317694461,276
20260427_202818_386105,94,0.0031783078837930535,1
20260427_202818_386105,175,0.013967633366731944,2
20260427_202818_386105,47,0.0033976800189211556,6
20260427_202818_386105,271,0.011326969454152775,1
20260427_202818_386105,73,0.0048940415071935,4
20260427_202818_386105,86,0.0017474018162466967,2
20260427_202818_386105,89,0.0073765979777638034,4
20260427_202818_386105,32,0.005690243842728461,14
20260427_202818_386105,216,0.006462997311284357,1
20260427_202818_386105,21,0.006847916603214834,45
20260427_202818_386105,74,0.0034382889464104754,2
20260427_202818_386105,31,0.0053997491047413975,14
20260427_202818_386105,35,0.003850040102689941,11
20260427_202818_386105,1059,0.08437769599221506,1
20260427_202818_386105,19,0.005864812567901747,42
20260427_202818_386105,63,0.003072727608049731,3
20260427_202818_386105,88,0.006116309496560982,3
20260427_202818_386105,29,0.005132478925689145,22
20260427_202818_386105,13,0.009865610713880327,144
20260427_202818_386105,12,0.009301997983162774,131
20260427_202818_386105,69,0.0013976376482708027,1
20260427_202818_386105,16,0.007529016169170761,71
20260427_202818_386105,36,0.006775773136746163,15
20260427_202818_386105,183,0.003508508970363186,1
20260427_202818_386105,163,0.004655500570612461,1
20260427_202818_386105,45,0.004653395449319168,6
20260427_202818_386105,448,0.01621298147626002,1
20260427_202818_386105,196,0.007135862122341895,1
20260427_202818_386105,92,0.0020401027873341673,1
20260427_202818_386105,33,0.005400502967047037,13
20260427_202818_386105,353,0.012581581780814486,1
20260427_202818_386105,23,0.004757752117080893,28
20260427_202818_386105,25,0.005449758909808161,23
20260427_202818_386105,113,0.005288458380782528,2
20260427_202818_386105,8,0.010953250747172415,309
20260427_202818_386105,22,0.008583940058315555,39
20260427_202818_386105,260,0.009753104116463419,1
20260427_202818_386105,121,0.0026265936863353835,1
20260427_202818_386105,4,0.003519164805875088,294
20260427_202818_386105,141,0.0077465690884036915,2
20260427_202818_386105,55,0.006627424041097925,7
20260427_202818_386105,27,0.009651854932070622,33
20260427_202818_386105,198,0.014161381409551095,2
20260427_202818_386105,3,0.0011969563757852142,193
20260427_202818_386105,177,0.01094466339287409,2
20260427_202818_386105,234,0.00775888420154555,1
20260427_202818_386105,38,0.006796060442865774,13
