run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260409_121801_100916,SD,4000,1.0,1e-10,False,1.8099999999999998,8.010000000000005,15,15.013,246.733,0.5460006275763722,1.5813999756573307,27.20129941057772,1.7702292882898938,0.01126522249672869,14.925,1,1.0
20260409_121814_355527,SD,4000,1.0,1e-10,False,1.8099999999999998,8.010000000000005,15,15.017,247.3315,0.5358965548132159,1.58180591616759,27.628760084144663,1.626056664802114,0.011240405412410052,14.86,2,0.9975
20260409_121826_810094,SD,4000,1.0,1e-10,False,2.01,8.010000000000005,15,15.126,251.3315,0.5264191708593198,1.5858558669620808,30.8227480346048,0.8531116523560272,0.01003566998743469,15.315,1,1.0
20260409_121839_212736,SD,4000,1.0,1e-10,False,2.01,8.010000000000005,15,15.1075,248.994,0.5397274463048959,1.5707722793385341,25.565740955956567,0.5769744121920866,0.01102646811305766,13.725,1,1.0
20260409_121851_655640,SD,4000,1.0,1e-10,False,2.01,8.010000000000005,15,15.161,250.662,0.5241238382523138,1.5642813462452363,24.512051301512557,0.133861444293931,0.016895929760034758,15.19,1,1.0
20260409_121904_890919,SD,4000,1.0,1e-10,False,2.21,8.010000000000005,15,15.265,255.1425,0.5412590151012704,1.5849881930659413,30.61306078862566,3.3218061858422026,0.010763241602974531,15.46,1,1.0
20260409_121918_113678,SD,4000,1.0,1e-10,False,2.21,8.010000000000005,15,15.051,249.259,0.5339220869767667,1.5884023185913185,32.17183124618462,3.7243437306458063,0.011199112869855782,13.5,1,1.0
20260409_121931_356805,SD,4000,1.0,1e-10,False,2.21,8.010000000000005,15,15.2255,255.354,0.5360434945540128,1.585619751795023,31.33335223068866,2.0137390807094313,0.013179839037263006,16.14,1,1.0
20260409_121945_500333,SD,4000,1.0,1e-10,False,2.41,8.010000000000005,15,15.1145,250.6325,0.5280669997046701,1.586611416260696,32.006947020901535,1.8797558366337803,0.009968115285176526,15.435,1,1.0
20260409_121959_525428,SD,4000,1.0,1e-10,False,2.41,8.010000000000005,15,15.0795,248.5665,0.535478039612455,1.5788281243515234,28.52866908392675,1.5983578499387185,0.009245708110358429,14.155,1,1.0
20260409_122013_565793,SD,4000,1.0,1e-10,False,2.41,8.010000000000005,15,15.1735,250.1425,0.5389795828506931,1.572392192408322,26.854097951227953,1.1176728346320104,0.014988521131004219,15.9,1,1.0
20260409_122027_595905,SD,4000,1.0,1e-10,False,2.6100000000000003,8.010000000000005,15,14.9835,244.376,0.5256479143533992,1.5725009561661814,26.606671322772545,0.10084182276718678,0.009591298654280786,15.09,1,1.0
20260409_122041_633639,SD,4000,1.0,1e-10,False,2.6100000000000003,8.010000000000005,15,14.895,240.833,0.5212806142024057,1.5750497169048627,27.421688871231428,0.7652967494488365,0.010908049833790375,14.875,1,1.0
20260409_122055_652253,SD,4000,1.0,1e-10,False,2.6100000000000003,8.010000000000005,15,14.9835,244.233,0.5279259926390416,1.57368371857017,25.126556240926412,0.06683665116219828,0.013453276277884181,14.92,2,0.94
20260409_122109_704796,SD,4000,1.0,1e-10,False,2.8100000000000005,8.010000000000005,15,15.064,246.7325,0.474494103813919,1.5754370592055136,28.413139343411853,1.0875934338085003,0.014950622149047306,16.235,1,1.0
20260409_122123_737472,SD,4000,1.0,1e-10,False,2.8100000000000005,8.010000000000005,15,15.143,250.35,0.49174290583955443,1.574355055352673,28.298965894333936,1.432219983710418,0.007873890357493491,15.64,1,1.0
20260409_122138_039650,SD,4000,1.0,1e-10,False,2.8100000000000005,8.010000000000005,15,15.028,245.61,0.4965303067699742,1.5701215192825533,27.070737829741187,0.6765043269409823,0.013585704449395055,15.125,1,1.0
20260409_122152_267046,SD,4000,1.0,1e-10,False,3.0100000000000007,8.010000000000005,15,15.1525,250.683,0.47026428309971974,1.5736509004775174,28.075729029087224,1.7121892437085897,0.010127108981361526,15.255,1,1.0
20260409_122206_564659,SD,4000,1.0,1e-10,False,3.0100000000000007,8.010000000000005,15,15.203,252.892,0.47685828641388384,1.57965585626423,30.072056582320766,1.457792589520519,0.009251104646177948,16.125,1,1.0
20260409_122220_828324,SD,4000,1.0,1e-10,False,3.0100000000000007,8.010000000000005,15,15.1,248.8125,0.45912655496961274,1.5841105409711125,31.58583948279517,2.1074490332677094,0.013192401100357248,14.835,1,1.0
20260409_122235_242459,SD,4000,1.0,1e-10,False,3.210000000000001,8.010000000000005,15,15.1785,252.2455,0.4517538709277708,1.5764475867392274,30.080035878350085,0.41971846633385823,0.009939258596893907,15.265,1,1.0
20260409_122249_554566,SD,4000,1.0,1e-10,False,3.210000000000001,8.010000000000005,15,15.203,253.865,0.43852886865527085,1.5858102869357484,33.59859973917296,0.8329258808829003,0.013156426094102598,15.635,1,1.0
20260409_122303_744914,SD,4000,1.0,1e-10,False,3.210000000000001,8.010000000000005,15,14.957,242.9715,0.43412316937944234,1.563744008005942,26.4685563852733,0.36346736589666406,0.00863332141859073,15.875,1,1.0
