run_id,degree,sum_prob
20260409_195558_153265,24,0.044776363143108566
20260409_195558_153265,26,0.02947933901435589
20260409_195558_153265,33,0.15337861398551864
20260409_195558_153265,41,3.780961381283319e-36
20260409_195558_153265,31,0.03600074921607062
20260409_195558_153265,38,2.583057623788016e-34
20260409_195558_153265,27,0.11383431495485868
20260409_195558_153265,30,0.03370147794710163
20260409_195558_153265,36,0.043477471369228075
20260409_195558_153265,46,8.914878526709471e-35
20260409_195558_153265,34,1.1231290697698434e-34
20260409_195558_153265,40,1.0257693172474838e-34
20260409_195558_153265,35,2.106809316641327e-35
20260409_195558_153265,6,4.426146293943304e-05
20260409_195558_153265,37,0.08666634194301137
20260409_195558_153265,5,0.00013170079004663638
20260409_195558_153265,4,4.057017707299378e-22
20260409_195558_153265,54,9.08460835032825e-34
20260409_195558_153265,32,3.844171880990616e-35
20260409_195558_153265,63,6.235563501883805e-36
20260409_195558_153265,43,4.0817481817660345e-35
20260409_195558_153265,55,1.235284474389061e-35
20260409_195558_153265,3,1.2703857640711823e-36
20260409_195611_798443,8,3.570773656468864e-05
20260409_195611_798443,16,0.011739944120791398
20260409_195611_798443,11,0.002235403793451306
20260409_195611_798443,9,0.0003035171333076133
20260409_195611_798443,13,0.0009967679943778398
20260409_195611_798443,10,0.0005406570699046906
20260409_195611_798443,18,0.05097830946409439
20260409_195611_798443,15,0.009163635831368993
20260409_195611_798443,14,0.006016622387931424
20260409_195611_798443,26,0.09386001636163947
20260409_195611_798443,24,0.024270016933941516
20260409_195611_798443,17,0.024497874291092694
20260409_195611_798443,29,5.496636511324422e-20
20260409_195611_798443,28,0.06993495793603138
20260409_195611_798443,19,0.016069532519801418
20260409_195611_798443,32,0.040126990157472925
20260409_195611_798443,25,0.07407795285412935
20260409_195611_798443,12,0.0011036736623045767
20260409_195611_798443,37,1.357914543864353e-31
20260409_195611_798443,22,0.08263388698827885
20260409_195611_798443,27,0.11027147817898034
20260409_195611_798443,20,0.07424615029166612
20260409_195611_798443,7,1.5470801387983674e-07
20260409_195611_798443,21,0.08731507899671188
20260409_195611_798443,30,5.608686650074534e-20
20260409_195611_798443,35,0.040343810468200535
20260409_195611_798443,23,0.03750272911504282
20260409_195611_798443,38,0.015240297846001713
20260409_195611_798443,60,1.6639146699600225e-34
20260409_195611_798443,46,4.348894603751717e-35
20260409_195611_798443,5,2.0367216781983527e-20
20260409_195611_798443,34,1.2222083418782631e-19
20260409_195611_798443,6,3.0081811193428e-09
20260409_195611_798443,39,0.04074596885165842
20260409_195611_798443,53,0.07123070257900653
20260409_195611_798443,36,0.014518158720051579
20260409_195611_798443,33,9.529811479631712e-32
20260409_195611_798443,31,1.342446851891486e-27
20260409_195611_798443,41,1.815169713285526e-27
20260409_195611_798443,50,2.4162262562815386e-27
20260409_195611_798443,45,1.243155673609709e-31
20260409_195611_798443,52,9.926874781167818e-34
20260409_195611_798443,40,5.999062875791261e-32
20260409_195611_798443,2,2.468534966695719e-35
20260409_195625_246443,8,1.0071498482256689e-05
20260409_195625_246443,7,1.5018571120538886e-08
20260409_195625_246443,9,0.0015670686861588826
20260409_195625_246443,13,0.008434322440058433
20260409_195625_246443,10,0.0012870304492112589
20260409_195625_246443,15,0.02150828399776831
20260409_195625_246443,12,0.00018516505581608525
20260409_195625_246443,16,0.0032483266949283832
20260409_195625_246443,11,2.7221018361613627e-05
20260409_195625_246443,17,0.016995259853012035
20260409_195625_246443,14,0.0029094910360087495
20260409_195625_246443,34,0.06894707463588247
20260409_195625_246443,21,0.10032664115121545
20260409_195625_246443,6,4.4296777725972476e-06
20260409_195625_246443,18,0.048909116224959796
20260409_195625_246443,20,0.09470232030957117
20260409_195625_246443,23,0.015250095784305261
20260409_195625_246443,19,0.07568252682970533
20260409_195625_246443,24,0.06240996912870893
20260409_195625_246443,27,0.05050363437289765
20260409_195625_246443,30,0.03118440273197474
20260409_195625_246443,32,3.989080048514917e-32
20260409_195625_246443,31,1.1730592514796367e-11
20260409_195625_246443,22,0.11004388407479637
20260409_195625_246443,38,0.019053443884969018
20260409_195625_246443,29,0.0460200457610345
20260409_195625_246443,33,1.2679887677875165e-24
20260409_195625_246443,25,0.04895465179266226
20260409_195625_246443,45,1.525420257316119e-24
20260409_195625_246443,26,0.00559266286603445
20260409_195625_246443,28,0.013420024391061398
20260409_195625_246443,41,1.3418852566955747e-31
20260409_195625_246443,51,0.05858641121550473
20260409_195625_246443,37,2.783779402260643e-32
20260409_195625_246443,36,7.52062900250381e-32
20260409_195625_246443,40,0.035726997824759785
20260409_195625_246443,59,2.9193182561393033e-33
20260409_195625_246443,61,6.455014968276031e-32
20260409_195625_246443,4,3.0717793696438284e-16
20260409_195625_246443,5,7.701676274193683e-10
20260409_195625_246443,39,0.0417640856694767
20260409_195625_246443,35,0.016745325142430916
20260409_195625_246443,48,2.880568981620982e-24
20260409_195625_246443,3,2.7630211931690147e-36
20260409_195638_611702,16,0.0025932027621953287
20260409_195638_611702,17,0.009007119492139157
20260409_195638_611702,15,0.012210605259855086
20260409_195638_611702,18,0.04130412457093395
20260409_195638_611702,13,0.01604940763651055
20260409_195638_611702,21,0.11310328647166781
20260409_195638_611702,19,0.02345343156503744
20260409_195638_611702,11,0.0029066505306563576
20260409_195638_611702,20,0.06618854564935395
20260409_195638_611702,24,0.06038166231106275
20260409_195638_611702,28,0.0690303672666786
20260409_195638_611702,33,1.9572205356543711e-31
20260409_195638_611702,22,0.12822163279364732
20260409_195638_611702,26,0.02540587800954407
20260409_195638_611702,29,0.03544128788348468
20260409_195638_611702,23,0.06053074746487053
20260409_195638_611702,9,0.003284822670115085
20260409_195638_611702,25,0.05144441739007528
20260409_195638_611702,14,0.02042125782731248
20260409_195638_611702,12,0.0005815937631102357
20260409_195638_611702,27,1.557113751111976e-07
20260409_195638_611702,48,1.8285752098940243e-33
20260409_195638_611702,8,2.253665401465399e-07
20260409_195638_611702,6,4.34071590366319e-14
20260409_195638_611702,7,7.115648664621261e-16
20260409_195638_611702,10,0.0026929436772363765
20260409_195638_611702,44,0.06090316137400325
20260409_195638_611702,32,3.0569982945393564e-32
20260409_195638_611702,36,1.0951546815650671e-32
20260409_195638_611702,31,1.2415705715116644e-08
20260409_195638_611702,30,0.07459040411285685
20260409_195638_611702,34,1.877805258933282e-33
20260409_195638_611702,37,0.045707653452919106
20260409_195638_611702,5,2.2535683844599082e-18
20260409_195638_611702,47,0.07454540257106788
20260409_195638_611702,42,2.2638766062744167e-31
20260409_195638_611702,43,2.058787254653048e-31
20260409_195638_611702,35,2.600409854682048e-37
20260409_195638_611702,41,2.5848000902039223e-33
20260409_195638_611702,60,2.5413625033792243e-31
20260409_195638_611702,53,5.3588071232639776e-33
20260409_195638_611702,38,2.820189945210277e-19
20260409_195638_611702,40,6.703003971851543e-33
20260409_195638_611702,4,3.8490588664562835e-30
20260409_195638_611702,2,1.159357978764434e-34
20260409_195638_611702,3,4.978021066669297e-35
20260409_195652_108501,12,0.0007510425823152937
20260409_195652_108501,13,0.013297820887650035
20260409_195652_108501,22,0.19028198465999982
20260409_195652_108501,18,0.05505557425598818
20260409_195652_108501,14,0.0011518801773949326
20260409_195652_108501,17,0.016446315808750864
20260409_195652_108501,24,0.10088661140848912
20260409_195652_108501,15,0.00690287350477834
20260409_195652_108501,19,0.08393580299179099
20260409_195652_108501,20,0.07078968162818919
20260409_195652_108501,16,0.025824545309413187
20260409_195652_108501,21,5.503229712284256e-08
20260409_195652_108501,30,1.4602205075672697e-30
20260409_195652_108501,27,0.04385591593291635
20260409_195652_108501,28,0.04819226444337954
20260409_195652_108501,29,9.541646000721668e-31
20260409_195652_108501,10,0.0019380124495026907
20260409_195652_108501,7,0.0005688618578879711
20260409_195652_108501,11,9.317147481036539e-05
20260409_195652_108501,25,0.10690255037855972
20260409_195652_108501,8,7.14697650372318e-11
20260409_195652_108501,9,5.854700204880527e-07
20260409_195652_108501,23,0.07268980675316071
20260409_195652_108501,39,9.65013362135847e-33
20260409_195652_108501,31,5.323161438041374e-31
20260409_195652_108501,33,1.2928663163714314e-31
20260409_195652_108501,40,7.136520263978848e-32
20260409_195652_108501,36,0.06050981484573411
20260409_195652_108501,47,2.847738401307337e-33
20260409_195652_108501,26,0.0438996617316816
20260409_195652_108501,6,6.142266889485951e-05
20260409_195652_108501,32,0.05596182438449308
20260409_195652_108501,34,9.558666740626195e-32
20260409_195652_108501,35,5.186398919136602e-32
20260409_195652_108501,41,5.337573934611679e-32
20260409_195652_108501,60,1.825930764308177e-32
20260409_195652_108501,37,1.9192901710355936e-06
20260409_195652_108501,5,7.110965586306389e-14
20260409_195652_108501,43,1.5189744613481323e-32
20260409_195652_108501,55,8.555944459550335e-32
20260409_195652_108501,38,7.3607298412896365e-31
20260409_195652_108501,44,1.900916101858069e-13
20260409_195652_108501,4,1.272618255199002e-22
20260409_195705_625451,11,0.0003863178655776039
20260409_195705_625451,19,0.00972600511274148
20260409_195705_625451,10,0.00016090265277545995
20260409_195705_625451,22,0.014151428611793006
20260409_195705_625451,17,0.007524846702962673
20260409_195705_625451,20,0.011307980076291625
20260409_195705_625451,35,1.3165966541597615e-34
20260409_195705_625451,15,0.0001196013379749017
20260409_195705_625451,12,0.00017147761884662332
20260409_195705_625451,28,0.05357665711276903
20260409_195705_625451,14,0.003898623248677683
20260409_195705_625451,8,0.00034545561664222214
20260409_195705_625451,6,0.00012011132673779661
20260409_195705_625451,16,4.744618468739586e-06
20260409_195705_625451,9,1.5064463180866012e-05
20260409_195705_625451,13,2.8362595692552574e-05
20260409_195705_625451,21,4.5745326326764234e-07
20260409_195705_625451,18,0.022888194378361728
20260409_195705_625451,36,0.0402366816966523
20260409_195705_625451,39,4.0750342987317224e-36
20260409_195705_625451,24,0.10757619306346457
20260409_195705_625451,23,0.035987717357184784
20260409_195705_625451,27,0.07516011663013758
20260409_195705_625451,34,0.038603109034180794
20260409_195705_625451,44,1.128210841251813e-34
20260409_195705_625451,40,4.646510181298492e-16
20260409_195705_625451,29,0.028290606275312262
20260409_195705_625451,32,0.07103536126668888
20260409_195705_625451,7,0.00012699228182047926
20260409_195705_625451,47,2.9095062591717343e-34
20260409_195705_625451,25,3.2285657534289725e-13
20260409_195705_625451,37,4.749452203622083e-07
20260409_195705_625451,45,6.00522426107324e-07
20260409_195705_625451,5,8.611566297532357e-21
20260409_195705_625451,4,1.441652681121122e-20
20260409_195705_625451,42,0.03950279958176804
20260409_195705_625451,31,0.13221829617599895
20260409_195705_625451,38,0.042929342284109925
20260409_195705_625451,26,0.12947366344346162
20260409_195705_625451,30,0.060557931252459424
20260409_195705_625451,41,7.777877612156706e-35
20260409_195705_625451,33,0.0738738833960344
20260409_195705_625451,56,1.3934526171112897e-37
20260409_195705_625451,3,5.7685454107290737e-36
20260409_195719_768702,11,0.005605938284167883
20260409_195719_768702,20,0.024122382066098375
20260409_195719_768702,10,2.4430254334582588e-06
20260409_195719_768702,21,0.051693910112395186
20260409_195719_768702,26,0.11106870786752418
20260409_195719_768702,13,0.00045762074172883856
20260409_195719_768702,24,0.09897158018469188
20260409_195719_768702,16,0.015073464726589887
20260409_195719_768702,9,0.0017634698690200074
20260409_195719_768702,8,4.665844414560243e-05
20260409_195719_768702,7,1.0531550674359366e-05
20260409_195719_768702,12,0.004155811502677448
20260409_195719_768702,6,0.0002888603985432333
20260409_195719_768702,17,0.012535262522151326
20260409_195719_768702,18,0.025924243524353355
20260409_195719_768702,14,0.0012014487224623579
20260409_195719_768702,19,0.031917797967003135
20260409_195719_768702,4,2.1480394305022464e-22
20260409_195719_768702,40,1.9538697818432515e-18
20260409_195719_768702,30,0.04564345243722935
20260409_195719_768702,29,0.13041752699295595
20260409_195719_768702,15,0.003122003824597254
20260409_195719_768702,34,3.490010982938516e-33
20260409_195719_768702,25,0.07464770098448911
20260409_195719_768702,22,0.025662876497554662
20260409_195719_768702,39,2.568201075758331e-32
20260409_195719_768702,28,0.04281008863857843
20260409_195719_768702,31,0.0948636734460128
20260409_195719_768702,27,0.04905167720447796
20260409_195719_768702,32,9.575225568971221e-33
20260409_195719_768702,23,0.12768450095197798
20260409_195719_768702,43,2.1880552950051522e-12
20260409_195719_768702,36,0.021256367510256783
20260409_195719_768702,38,2.0511222560946917e-14
20260409_195719_768702,33,1.7266577553324653e-32
20260409_195719_768702,42,1.378420264656277e-28
20260409_195719_768702,5,2.5974515325014495e-18
20260409_195719_768702,37,1.0205567393049788e-33
20260409_195719_768702,67,3.564092378894458e-32
20260409_195719_768702,35,2.6540982168769135e-33
20260409_195719_768702,54,7.605371935487789e-33
20260409_195719_768702,47,1.4577363749066988e-28
20260409_195719_768702,3,2.0299792540221251e-35
20260409_195719_768702,2,2.240831574280154e-34
20260409_195734_729413,7,9.502171662422221e-11
20260409_195734_729413,11,0.0006622870542779947
20260409_195734_729413,12,0.0013151014096890398
20260409_195734_729413,9,0.00021081579695951378
20260409_195734_729413,13,0.00546113784187047
20260409_195734_729413,14,0.0026880937754742524
20260409_195734_729413,15,0.012478533154973727
20260409_195734_729413,10,0.0006072158972204059
20260409_195734_729413,8,3.3566083117223094e-07
20260409_195734_729413,24,0.10580546353002981
20260409_195734_729413,16,0.02648602985347828
20260409_195734_729413,27,0.05857829503593
20260409_195734_729413,35,7.096294254142552e-32
20260409_195734_729413,28,0.029446981346416344
20260409_195734_729413,26,0.026486079502614817
20260409_195734_729413,25,0.0519120199246763
20260409_195734_729413,43,6.475640945739161e-32
20260409_195734_729413,22,0.06583706610119947
20260409_195734_729413,17,0.011764056450606965
20260409_195734_729413,21,0.050949844777679956
20260409_195734_729413,29,0.033381419263248474
20260409_195734_729413,31,9.030314146779063e-30
20260409_195734_729413,23,0.11287640678120713
20260409_195734_729413,19,0.008825211112572806
20260409_195734_729413,20,0.07569884233472501
20260409_195734_729413,32,3.4903586094078845e-07
20260409_195734_729413,18,0.04748277194466485
20260409_195734_729413,6,6.9649632878446255e-12
20260409_195734_729413,5,5.121362483350966e-12
20260409_195734_729413,37,0.0195421836242614
20260409_195734_729413,33,0.07436302696549744
20260409_195734_729413,36,0.0018662454322853031
20260409_195734_729413,4,8.463857637186694e-28
20260409_195734_729413,34,3.567012006086365e-32
20260409_195734_729413,61,0.06742888716855466
20260409_195734_729413,46,0.058489610007087696
20260409_195734_729413,30,0.00012071778654345563
20260409_195734_729413,67,0.0027541332433908315
20260409_195734_729413,39,8.348623629605122e-33
20260409_195734_729413,48,0.04648083807906459
20260409_195734_729413,47,1.512838414407467e-35
20260409_195734_729413,52,4.24811678426194e-34
20260409_195734_729413,41,1.8553290537691082e-32
20260409_195734_729413,38,4.397715391735795e-32
20260409_195734_729413,42,6.939391424919584e-36
20260409_195734_729413,2,7.710284414316793e-38
20260409_195734_729413,3,2.2759468853066034e-36
20260409_195750_613621,13,0.0022973548663566077
20260409_195750_613621,32,1.039802798224394e-30
20260409_195750_613621,18,0.019102753411944437
20260409_195750_613621,14,0.00037873576218535546
20260409_195750_613621,12,0.006565998182338788
20260409_195750_613621,11,3.965583195086063e-05
20260409_195750_613621,10,0.004026167763001468
20260409_195750_613621,20,0.028800603340124104
20260409_195750_613621,16,0.01866861472754295
20260409_195750_613621,17,0.012490983252293067
20260409_195750_613621,22,0.02572745234962486
20260409_195750_613621,15,0.018331789666736834
20260409_195750_613621,43,4.9462182362996244e-33
20260409_195750_613621,19,0.03864367545652661
20260409_195750_613621,28,0.04030334848105158
20260409_195750_613621,9,0.0020421415339325435
20260409_195750_613621,8,0.00023294305563007514
20260409_195750_613621,23,0.1267975542462359
20260409_195750_613621,47,0.05821125609617047
20260409_195750_613621,27,0.07476623628994283
20260409_195750_613621,21,0.05133621627232898
20260409_195750_613621,24,0.06856033198384895
20260409_195750_613621,6,0.0006164859532400988
20260409_195750_613621,5,0.00015494112444879406
20260409_195750_613621,7,1.4368533342556942e-10
20260409_195750_613621,35,0.04318924921179926
20260409_195750_613621,29,5.577912428733404e-05
20260409_195750_613621,25,0.108936483160557
20260409_195750_613621,33,0.04836020362341738
20260409_195750_613621,31,2.15880836273005e-31
20260409_195750_613621,34,3.6345763665636773e-32
20260409_195750_613621,44,1.1801703725182468e-31
20260409_195750_613621,26,0.07271467381489868
20260409_195750_613621,38,3.133762570307601e-33
20260409_195750_613621,36,2.3161859846389742e-32
20260409_195750_613621,46,9.791881710881212e-34
20260409_195750_613621,30,0.1286483712738737
20260409_195750_613621,37,1.2892986172533504e-32
20260409_195750_613621,45,1.1982103055094547e-31
20260409_195750_613621,39,8.223787865711494e-34
20260409_195750_613621,4,2.3771602173976288e-14
20260409_195750_613621,3,2.895958027153049e-36
20260409_195819_271363,11,0.005910094775687079
20260409_195819_271363,15,4.995663950698235e-05
20260409_195819_271363,20,0.011125288667826213
20260409_195819_271363,13,5.728675949622356e-05
20260409_195819_271363,12,0.0031668731216891958
20260409_195819_271363,9,0.0021425334652643195
20260409_195819_271363,14,6.138833380235074e-05
20260409_195819_271363,19,0.009958034083329893
20260409_195819_271363,6,3.751257238204711e-05
20260409_195819_271363,7,0.00032479477649282923
20260409_195819_271363,16,0.00425104537449392
20260409_195819_271363,8,0.0003286318824498239
20260409_195819_271363,10,0.0019229022000453126
20260409_195819_271363,28,0.12985319212651214
20260409_195819_271363,18,0.03753876166373698
20260409_195819_271363,24,0.08385664714260345
20260409_195819_271363,17,0.003803606725702813
20260409_195819_271363,23,9.541059823130388e-07
20260409_195819_271363,29,0.0778438760557644
20260409_195819_271363,22,5.234018657071119e-10
20260409_195819_271363,26,0.034632688842469846
20260409_195819_271363,33,4.231287677488912e-34
20260409_195819_271363,21,0.0147299450156085
20260409_195819_271363,44,2.1561066361444663e-32
20260409_195819_271363,32,0.07240232017686381
20260409_195819_271363,27,0.20575869700751748
20260409_195819_271363,35,5.183599776648567e-07
20260409_195819_271363,5,3.637534781603126e-05
20260409_195819_271363,30,0.04211953012657604
20260409_195819_271363,25,0.1705172994039562
20260409_195819_271363,63,9.354578476815393e-23
20260409_195819_271363,37,8.694393731193562e-23
20260409_195819_271363,34,7.666909670320236e-33
20260409_195819_271363,31,0.087568491642899
20260409_195819_271363,41,1.9713334136877467e-32
20260409_195819_271363,38,1.630843255946403e-12
20260409_195819_271363,36,1.6289211935103835e-33
20260409_195819_271363,42,2.4545701667122906e-35
20260409_195819_271363,4,1.7355190870026852e-34
20260409_195819_271363,40,8.830578659409011e-35
20260409_195819_271363,39,9.154266297904411e-35
20260409_195819_271363,49,3.733429034645334e-33
20260409_195819_271363,43,7.530785157163581e-07
20260409_195819_271363,3,1.1845876254017897e-34
20260409_195837_008304,10,0.001364923271063535
20260409_195837_008304,15,0.043432109765810065
20260409_195837_008304,18,0.09315625987231255
20260409_195837_008304,16,0.011369171689352293
20260409_195837_008304,25,8.453401692993077e-26
20260409_195837_008304,26,1.922091297818345e-20
20260409_195837_008304,13,0.00021497573376393165
20260409_195837_008304,11,0.0027312799631362137
20260409_195837_008304,12,0.004858938881433514
20260409_195837_008304,8,0.0010242283559483837
20260409_195837_008304,23,0.025554856447214544
20260409_195837_008304,32,5.552405555381132e-27
20260409_195837_008304,24,0.1287669157848058
20260409_195837_008304,19,0.14237698838635723
20260409_195837_008304,17,0.018238416727255524
20260409_195837_008304,22,0.06085215978479179
20260409_195837_008304,29,1.5182361343821803e-31
20260409_195837_008304,21,0.07619843889874761
20260409_195837_008304,14,0.01745936207964767
20260409_195837_008304,30,0.03588162876622805
20260409_195837_008304,36,0.032919717150843186
20260409_195837_008304,20,0.16541041029905315
20260409_195837_008304,27,6.006643850456192e-31
20260409_195837_008304,33,3.3800227546783334e-33
20260409_195837_008304,31,3.2822878949141735e-32
20260409_195837_008304,66,1.0266265192445695e-33
20260409_195837_008304,34,3.069763528830852e-32
20260409_195837_008304,37,3.8320490126052974e-33
20260409_195837_008304,46,1.021475587564966e-33
20260409_195837_008304,6,1.1193207963933552e-05
20260409_195837_008304,9,1.7006932933106625e-05
20260409_195837_008304,39,4.268265033721381e-19
20260409_195837_008304,5,7.092193532639614e-34
20260409_195837_008304,7,0.00019169847401340561
20260409_195837_008304,43,3.739232590137811e-32
20260409_195837_008304,28,2.717005329605717e-25
20260409_195837_008304,38,2.036713187693135e-33
20260409_195837_008304,4,4.626487613563743e-28
20260409_195837_008304,49,0.08607164510878221
20260409_195837_008304,44,1.2981640958047674e-22
20260409_195837_008304,2,8.016798103240201e-37
20260409_195837_008304,61,3.1279195665244448e-31
20260409_195837_008304,40,0.051897674418542865
20260409_195837_008304,3,1.8936156703817313e-34
20260409_195850_274754,14,0.024803732021620496
20260409_195850_274754,18,0.01117710823761423
20260409_195850_274754,19,0.06641081284688446
20260409_195850_274754,8,0.0005757938516709244
20260409_195850_274754,27,0.03771291490625428
20260409_195850_274754,16,0.03183563272800714
20260409_195850_274754,13,0.009581735844595042
20260409_195850_274754,15,0.0005706705690988696
20260409_195850_274754,7,1.1826539979223906e-08
20260409_195850_274754,10,0.0036659785832742187
20260409_195850_274754,26,0.03392343895196099
20260409_195850_274754,30,0.08766192250988224
20260409_195850_274754,24,0.14405900627435855
20260409_195850_274754,9,0.001278930500110067
20260409_195850_274754,21,0.057446264620517114
20260409_195850_274754,37,1.236020592507823e-30
20260409_195850_274754,22,0.07531568554789418
20260409_195850_274754,17,0.030922956080186102
20260409_195850_274754,20,0.06812424442444603
20260409_195850_274754,6,1.3960650382064564e-11
20260409_195850_274754,12,0.006728414110274099
20260409_195850_274754,11,0.004729489332611038
20260409_195850_274754,23,0.027843279949737832
20260409_195850_274754,25,0.0002728251959812327
20260409_195850_274754,33,0.01750192663412256
20260409_195850_274754,36,0.05731781603840042
20260409_195850_274754,32,0.03757048562483122
20260409_195850_274754,58,0.004877505279397004
20260409_195850_274754,29,0.07337427447234275
20260409_195850_274754,28,0.042971812670791885
20260409_195850_274754,39,3.0403192131024355e-31
20260409_195850_274754,50,4.548790947139497e-31
20260409_195850_274754,31,0.0417449350070208
20260409_195850_274754,35,5.65594226572645e-30
20260409_195850_274754,41,6.34444852109403e-30
20260409_195850_274754,42,6.770847460736376e-30
20260409_195850_274754,34,3.261124631963428e-31
20260409_195850_274754,53,5.124854443031363e-32
20260409_195850_274754,43,8.497144556525762e-31
20260409_195850_274754,44,3.756222710486248e-31
20260409_195850_274754,38,3.459200869991796e-31
20260409_195850_274754,5,3.953456126424554e-07
20260409_195850_274754,47,5.509794082049429e-34
20260409_195850_274754,4,4.924473282723356e-35
20260409_195903_589593,7,0.00043901115173784815
20260409_195903_589593,9,0.0019735119059050487
20260409_195903_589593,5,4.685288759865566e-22
20260409_195903_589593,11,0.011936116703769171
20260409_195903_589593,16,0.002455968805322064
20260409_195903_589593,12,0.005750645052824852
20260409_195903_589593,14,0.022217794013383106
20260409_195903_589593,17,0.05192048663301006
20260409_195903_589593,21,0.11763856391104828
20260409_195903_589593,18,0.0009947422746891677
20260409_195903_589593,15,0.015087953721720674
20260409_195903_589593,19,0.0020769070248609
20260409_195903_589593,13,0.003980723411592154
20260409_195903_589593,29,1.3823963983176758e-26
20260409_195903_589593,24,0.14606485174253367
20260409_195903_589593,20,0.024861360842426097
20260409_195903_589593,10,0.0014086946596095474
20260409_195903_589593,23,0.10217842968204142
20260409_195903_589593,26,0.012389707689065346
20260409_195903_589593,28,0.046357789915504426
20260409_195903_589593,22,0.13236660856692234
20260409_195903_589593,32,8.92693759319022e-17
20260409_195903_589593,25,0.03884305967221524
20260409_195903_589593,40,0.05633748248867945
20260409_195903_589593,38,0.10363716189650021
20260409_195903_589593,39,0.05696222311781089
20260409_195903_589593,27,0.04212010135917308
20260409_195903_589593,46,6.226133637678524e-33
20260409_195903_589593,8,1.0356092497717745e-07
20260409_195903_589593,31,7.563062844196556e-33
20260409_195903_589593,6,1.967298472890527e-10
20260409_195903_589593,4,6.822720249065807e-34
20260409_195903_589593,60,2.3075549604057198e-32
20260409_195903_589593,30,1.475573012997945e-30
20260409_195903_589593,33,4.0840164189067364e-33
20260409_195903_589593,35,1.6293984874387262e-26
20260409_195903_589593,36,1.9794355080322516e-31
20260409_195903_589593,34,6.17118569685922e-33
20260409_195903_589593,3,8.924821080296632e-25
20260409_195903_589593,48,2.2351178467730194e-34
20260409_195903_589593,78,3.6544641065369325e-30
20260409_195903_589593,37,1.5038534567473496e-32
20260409_195903_589593,41,6.636144353541823e-35
20260409_195903_589593,42,8.904179750557625e-34
20260409_195903_589593,2,1.383782138452153e-35
20260409_195917_009748,15,0.012711494269189359
20260409_195917_009748,18,0.011660227969457865
20260409_195917_009748,37,6.982075910268196e-05
20260409_195917_009748,13,0.006216267331311023
20260409_195917_009748,20,0.0979034669277506
20260409_195917_009748,19,0.04164004057667075
20260409_195917_009748,26,0.044181070404980656
20260409_195917_009748,29,1.7664067810471513e-29
20260409_195917_009748,17,0.028257674901013455
20260409_195917_009748,14,0.01258312432951205
20260409_195917_009748,22,0.023960784086236732
20260409_195917_009748,28,4.0923374473776985e-06
20260409_195917_009748,16,0.0006367942804502397
20260409_195917_009748,10,0.004558130119469338
20260409_195917_009748,12,0.00013300056962884348
20260409_195917_009748,8,0.00015224625649962046
20260409_195917_009748,9,1.713969298594658e-05
20260409_195917_009748,11,1.6202470779262638e-05
20260409_195917_009748,21,0.048816721748814934
20260409_195917_009748,23,0.12368630853883941
20260409_195917_009748,35,8.877132609321951e-07
20260409_195917_009748,42,0.06366023158622856
20260409_195917_009748,25,0.09524581061285388
20260409_195917_009748,24,0.1854378034366194
20260409_195917_009748,34,0.04427574397544645
20260409_195917_009748,36,0.07287500177496065
20260409_195917_009748,31,0.045936562211571746
20260409_195917_009748,27,0.03524656296482432
20260409_195917_009748,39,2.096890214124415e-06
20260409_195917_009748,56,3.668393768431542e-06
20260409_195917_009748,38,5.799302036247889e-07
20260409_195917_009748,33,2.9755437507009136e-29
20260409_195917_009748,32,1.035061001657231e-29
20260409_195917_009748,7,4.1092342680966346e-07
20260409_195917_009748,6,0.00010763509599998273
20260409_195917_009748,5,2.3969204814816928e-06
20260409_195917_009748,30,6.80207539066479e-18
20260409_195917_009748,44,2.0780162121355197e-33
20260409_195917_009748,40,8.682496138076302e-31
20260409_195917_009748,82,2.0194839173657902e-28
20260409_195917_009748,4,1.0949223569892289e-34
20260409_195917_009748,3,5.357065170655365e-36
20260409_195930_654026,9,0.00072871866681817
20260409_195930_654026,11,0.007805253631235962
20260409_195930_654026,13,0.008009338214675116
20260409_195930_654026,12,0.0025401206104240064
20260409_195930_654026,10,0.0018176759042449352
20260409_195930_654026,14,0.013567911761307344
20260409_195930_654026,7,6.608132014252572e-06
20260409_195930_654026,8,8.041370787581926e-05
20260409_195930_654026,20,0.006645881297117637
20260409_195930_654026,29,0.13200484234198157
20260409_195930_654026,30,2.1514436910077922e-10
20260409_195930_654026,15,0.0016265728160978266
20260409_195930_654026,18,0.009425746667301366
20260409_195930_654026,19,0.03903304504406181
20260409_195930_654026,27,0.040023049936127195
20260409_195930_654026,17,0.03373222963243538
20260409_195930_654026,16,0.004150138425882485
20260409_195930_654026,25,0.17941951006485413
20260409_195930_654026,36,5.438970796284321e-30
20260409_195930_654026,34,2.3221711966157963e-31
20260409_195930_654026,21,0.05579317935807409
20260409_195930_654026,41,1.2823258817468892e-32
20260409_195930_654026,38,1.4875289200338885e-34
20260409_195930_654026,23,0.06702342890115459
20260409_195930_654026,22,0.059781886105221095
20260409_195930_654026,24,0.1313158232276615
20260409_195930_654026,35,1.6491064512466394e-29
20260409_195930_654026,42,1.3524843034459364e-29
20260409_195930_654026,31,0.043659501186708666
20260409_195930_654026,26,0.07336434564722341
20260409_195930_654026,28,0.027314474832870778
20260409_195930_654026,37,2.0360461543287568e-29
20260409_195930_654026,5,9.95957505280314e-07
20260409_195930_654026,32,1.438734599769446e-32
