run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,HypR,first_moment,second_moment,r_mean,dyson_beta,alpha,Tc,gap0,ipr,dif_radius,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260504_000346_208401,SD,3989,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.682125846076712,7203.971922787666,0.5095847515736046,0.4087843318465578,1.6046703955246278,189.66586278724057,24025.90135932463,0.010791143119407128,0.4947285079601889,0.0232310324369351,70.00501253132832,1,1.0
20260504_000400_262405,SD,3992,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.555611222444888,7157.0200400801605,0.5096058769576117,0.3872981829917487,1.6046722920345668,189.81312779098585,24716.031803625337,0.011170112283518694,0.4968680030725897,0.022426005723650413,69.62,1,1.0
20260504_000414_299972,SD,3988,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.5,7191.314944834504,0.5121719872804851,0.4611314944404379,1.6046805587233308,190.65164963656147,24372.593853735743,0.010591888268110057,0.4985460364895727,0.023673989983945837,70.16040100250626,1,1.0
20260504_000427_809095,SD,3983,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.675621390911374,7170.130052724077,0.5111739583984235,0.44567659662803755,1.6046799035056698,191.4145938470755,24305.28571981587,0.010821224424417875,0.5036408455353005,0.023201351811149035,70.74185463659148,1,1.0
20260504_000442_120171,SD,3990,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.6531328320802,7123.642105263158,0.5070015656581389,0.4599700705003407,1.6046792784982413,191.62506888250016,24748.711622201015,0.010497813093469538,0.4985519663876426,0.02387416923739569,71.31328320802005,1,1.0
20260504_000456_235284,SD,3982,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.73631341034656,7232.527875439478,0.513073909937591,0.34458278491446986,1.6046936737654407,193.15768841040938,25513.48100384684,0.010506275754341739,0.4969444942465671,0.023902864464646192,70.89724310776943,1,1.0
20260504_000510_052991,SD,3988,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.647943831494484,7104.586760280842,0.5159663821874678,0.5290884385146621,1.6046816459571065,191.525978061436,24531.976198802724,0.010751461613987325,0.5061315366418385,0.02332262028858382,70.39097744360902,1,1.0
20260504_000524_053755,SD,3988,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.63139418254764,7152.9754262788365,0.5156161187372776,0.4062016948090979,1.6046776020508091,190.67698647328763,25035.559806936337,0.010501582001511175,0.49517627363140876,0.023877569754178724,70.67167919799499,1,1.0
20260504_000537_404147,SD,3998,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.319659829914958,1991.152576288144,0.5181701007626073,0.5608950031819264,1.6034724454518046,107.2147267122843,6330.920761035433,0.014765269017355098,0.6840052411385534,0.016940095181284448,36.06,1,1.0
20260504_000550_452308,SD,4000,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.298,1961.4565,0.5184069369559705,0.5241649545881907,1.6035516093464006,109.41722720797915,6507.244214667369,0.016350097579725102,0.6030626687125586,0.015290428621662288,36.27,1,1.0
20260504_000603_585899,SD,4000,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.1535,1959.1855,0.5220333528963357,0.6114452621125605,1.6034742917941993,107.09651823694942,5763.601566605347,0.016441286546945415,0.6798001118691451,0.015205622703926832,35.58,1,1.0
20260504_000617_054178,SD,3996,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.282782782782782,1969.6246246246246,0.5146174702424535,0.5302094097230065,1.6036269547700839,111.01899289313631,6902.262348193098,0.014078832138278718,0.6862686063663082,0.017774929610095195,36.705,1,1.0
20260504_000630_552471,SD,3998,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.287143571785894,1948.15907953977,0.5127825661934771,0.570079454924634,1.603598594967356,109.93466003534526,7344.608279913934,0.02173748011766938,0.595823657655084,0.011506626397231327,35.185,1,1.0
20260504_000644_020052,SD,3999,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.384096024006002,1983.9834958739684,0.5125916287498407,0.5016483525111718,1.6034788669174938,107.77815365232597,6013.839437544783,0.017167509575355684,0.6457391598046931,0.014566033269489312,35.85,1,1.0
20260504_000657_024999,SD,4000,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.268,2004.998,0.5251776063239005,0.45069754039491533,1.6035387601102513,108.42363516195502,6597.703470662497,0.017639731910026192,0.6540446241010534,0.014172550993130644,35.905,1,1.0
20260504_000709_921373,SD,4000,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.2775,1967.26,0.5130537042267914,0.47496772169701545,1.6036356380601244,111.36768624809224,7653.9290072314425,0.019235600208685536,0.6065229526566334,0.012996735079112134,36.785,1,1.0
20260504_000723_181734,SD,3997,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.249186890167625,1965.9119339504628,0.5141126973371567,0.4694824815419319,1.6035138242830194,108.19058280915627,6249.700552824402,0.015122923729731725,0.6671121968729061,0.01654360262616931,36.025,1,1.0
20260504_000736_286614,SD,4000,1.0,1e-10,False,10.01,2.51,20,13.81861474528949,20.1865,1939.615,0.5142462069510834,0.5412133414160353,1.6034502009546319,106.13648571146355,6220.423213868956,0.016853911065171666,0.6602907936951874,0.014833352272554763,34.86,1,1.0
